Commodity,Year,Attribute,Value,Notes
Fruits and vegetables (fresh weight equivalent): Per capita availability,2013,Vegetables-Processing-Canning-Pounds,91.83433773,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2014,Vegetables-Processing-Canning-Pounds,93.39643236,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2015,Vegetables-Processing-Canning-Pounds,81.96661675,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2016,Vegetables-Processing-Canning-Pounds,87.45142005,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2017,Vegetables-Processing-Canning-Pounds,83.34489133,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2018,Vegetables-Processing-Canning-Pounds,89.78339258,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2019,Vegetables-Processing-Canning-Pounds,86.63348438,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1970,Vegetables-Processing-Freezing-Pounds,43.70195645,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1971,Vegetables-Processing-Freezing-Pounds,45.32131944,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1972,Vegetables-Processing-Freezing-Pounds,45.26530363,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1973,Vegetables-Processing-Freezing-Pounds,50.59767323,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1974,Vegetables-Processing-Freezing-Pounds,51.0484735,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1975,Vegetables-Processing-Freezing-Pounds,52.6377537,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1976,Vegetables-Processing-Freezing-Pounds,57.48291379,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1977,Vegetables-Processing-Freezing-Pounds,59.00958695,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1978,Vegetables-Processing-Freezing-Pounds,58.91861831,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1979,Vegetables-Processing-Freezing-Pounds,55.44505142,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1980,Vegetables-Processing-Freezing-Pounds,51.55793916,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1981,Vegetables-Processing-Freezing-Pounds,58.24558445,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Processing-Freezing-Pounds,54.35450809,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Processing-Freezing-Pounds,55.89086576,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Processing-Freezing-Pounds,62.69198737,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Processing-Freezing-Pounds,64.54588679,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Processing-Freezing-Pounds,64.53466794,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Processing-Freezing-Pounds,66.97101007,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Processing-Freezing-Pounds,64.27532696,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Processing-Freezing-Pounds,67.43165039,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Processing-Freezing-Pounds,66.65355349,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1991,Vegetables-Processing-Freezing-Pounds,72.45531768,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1992,Vegetables-Processing-Freezing-Pounds,70.45478722,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1993,Vegetables-Processing-Freezing-Pounds,75.41665399,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1994,Vegetables-Processing-Freezing-Pounds,77.53484105,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1995,Vegetables-Processing-Freezing-Pounds,78.84020083,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1996,Vegetables-Processing-Freezing-Pounds,83.43885404,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1997,Vegetables-Processing-Freezing-Pounds,80.13827514,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1998,Vegetables-Processing-Freezing-Pounds,80.42882015,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1999,Vegetables-Processing-Freezing-Pounds,81.39001558,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Processing-Freezing-Pounds,79.65972206,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Freezing-Pounds,79.63695194,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Freezing-Pounds,76.8082749,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Freezing-Pounds,78.62126907,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Freezing-Pounds,78.84462548,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Freezing-Pounds,76.38292764,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Vegetables-Processing-Freezing-Pounds,75.03184841,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2007,Vegetables-Processing-Freezing-Pounds,75.77159976,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2008,Vegetables-Processing-Freezing-Pounds,73.35319339,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2009,Vegetables-Processing-Freezing-Pounds,71.72372144,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2010,Vegetables-Processing-Freezing-Pounds,70.9895611,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2011,Vegetables-Processing-Freezing-Pounds,70.23175481,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2012,Vegetables-Processing-Freezing-Pounds,70.34007092,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
